privacy_clause,security_clause,termination_clause,liability_clause,country_risk,penalty_amount,document_length,risk_score,risk_level
0,1,1,1,0.8934195606199092,6853.7120777231175,15454,60.18325012730415,High
1,1,1,1,0.1905529423497191,408818.471377416,9679,37.228646490362436,Medium
1,0,0,1,0.2966459100808887,555089.7864439539,1573,57.765857443848816,High
1,0,1,1,0.10452013369372826,514410.1634991237,9052,55.62730473980317,High
1,0,1,1,0.3045799978720354,405819.6872167559,13301,56.57031462580789,High
1,0,0,1,0.9717783292063804,787907.6637444467,3507,90.67486434491445,Critical
0,1,1,1,0.9628562460923007,501640.8266537079,17753,64.36787338322979,High
1,1,0,1,0.7603863545509909,636120.5236459395,6781,58.25988658294874,High
0,0,0,1,0.5210482627829572,184621.13163402682,17760,81.56188826857674,Critical
0,1,1,1,0.780779798792245,861500.0964111239,2319,68.22621942252526,High
1,1,1,1,0.5534869512137199,362836.1818896314,11123,45.28435720530241,Medium
1,1,1,1,0.0035085046714433687,482103.6333264625,501,29.74785553509153,Medium
1,1,1,1,0.5015470739436155,352194.7798246464,5415,34.98223488447799,Medium
1,0,1,1,0.5989234460110525,891907.1760071543,19073,65.34861196594734,High
1,1,0,0,0.2657483575030042,900740.1469622328,6671,63.44538070467404,High
1,1,1,1,0.20329356424166156,224284.34461024305,2804,22.96498764124321,Low
1,0,1,1,0.2738090948056513,752714.5557623336,3502,52.52500331700767,High
1,1,1,1,0.6236277495178657,102883.54570819924,3557,39.90191231484217,Medium
0,1,1,1,0.1460641149355525,29850.353307798283,8427,46.47725705992664,Medium
1,1,0,1,0.7203283013294994,836584.1135002119,12702,64.93280495002804,High
0,0,1,1,0.42267482096160947,131178.145519945,5380,53.16267160348793,High
1,1,0,1,0.3533478592053255,154782.71786099175,13225,44.507629167657505,Medium
1,1,1,1,0.8072312916803529,606588.2592940031,1794,54.11549564768568,High
1,1,1,1,0.5060632494365266,816768.5165439735,17362,42.540441569226665,Medium
1,1,1,0,0.37840056119092813,189600.92004104223,5796,45.201938219824434,Medium
0,0,1,0,0.8781547155606045,114192.23471229956,13207,93.27645897264934,Critical
1,0,1,1,0.36825163219947576,77322.34550085304,5377,46.39676847515177,Medium
0,1,1,1,0.8590002829433705,24846.4115854532,3958,56.762420355752226,High
1,1,0,1,0.5041986984625583,116479.14985807195,9559,52.05616291767542,High
1,0,1,1,0.20800709745500723,942691.9095686668,3961,55.02500895517303,High
0,0,0,1,0.6128181881110838,95282.51258446186,1905,76.80929625273276,Critical
0,0,1,0,0.28532352626996127,597558.9740751208,10190,80.00912657735522,Critical
0,0,1,1,0.14715513217619514,920966.3889160298,6153,73.80836822938825,High
1,1,1,0,0.0865293713977795,627820.1407761719,17417,48.08025439560073,Medium
1,1,1,1,0.24169733579744201,32745.754523347605,3802,26.763208580363244,Medium
0,1,0,1,0.7365546420021912,596413.8072159623,13496,74.5753941244769,High
1,1,1,1,0.8379992223757426,903065.3068405761,12132,49.70634776373322,Medium
0,1,1,1,0.8617208459819216,322559.0350801266,5617,64.74113430022884,High
0,1,1,1,0.27014827370994365,313627.9295708444,14588,50.02536308011741,High
1,1,1,1,0.6609729329453419,248863.58870080704,12302,44.15327759565355,Medium
0,1,0,1,0.23035405991492952,505544.58694628003,15037,58.71961114417391,High
0,1,1,0,0.6227621139682403,237942.84610934558,8567,63.591066612382456,High
1,1,0,0,0.8872109930416968,723788.7713990296,12126,75.36743317198565,Critical
0,1,1,1,0.04089368260208137,644861.7474196121,7151,40.02420510672386,Medium
1,1,0,1,0.9852256677254061,400773.61536959076,15324,61.91802889090246,High
0,1,0,1,0.827087877458445,722555.0577942713,12600,90.23592805432394,Critical
1,0,1,0,0.7616621162936984,98496.30643971541,12975,72.87176236293651,High
0,1,1,1,0.691362893711791,749528.4033840995,9454,66.67346937363428,High
1,1,0,1,0.7702738889138784,602908.1815837024,17783,58.559708265166314,High
1,1,1,1,0.9945953560405459,630082.875686638,3190,51.40952199596643,High
0,1,0,1,0.7701912971125406,64663.70022248447,19409,69.14260194548382,High
1,1,1,1,0.351600784668327,618135.0117282778,15882,32.8155801711466,Medium
1,1,1,1,0.6139218529335032,494122.02382549254,5656,45.0654538127614,Medium
0,1,0,1,0.3369230161598358,485862.50231694384,16901,62.83449087466402,High
0,1,1,1,0.9700654432566708,321853.39979116444,3407,75.92679957842287,Critical
1,1,1,0,0.9001397328257004,7613.883340268357,13721,63.803455599704805,High
1,0,1,1,0.5676202274628285,422637.4000461586,16750,62.358992118740055,High
1,0,1,1,0.781273754493449,400916.2242257386,14149,62.141289855296776,High
1,1,0,1,0.9096869429717639,422805.4073186366,14907,69.47138381848606,High
1,1,0,1,0.2436002636565593,611994.0065800434,6271,42.37849658514885,Medium
1,1,0,1,0.5794818569288046,299906.21426015254,10641,54.409331861424846,High
0,1,1,1,0.4817163192525483,269383.44923423475,2249,49.37482636142427,Medium
0,1,1,0,0.7715913548429414,497781.2794732802,2041,76.15993680007549,Critical
0,1,0,1,0.3790825213338287,592317.6759852399,18352,67.05064414949481,High
1,1,1,1,0.7089796397081917,567328.426656701,14289,45.21439597172654,Medium
1,1,1,1,0.4029930890117378,881641.7341315867,5618,44.118904097270224,Medium
1,1,0,1,0.11107486464450422,769144.0583448206,12906,51.818102937238315,High
1,0,1,1,0.10712143160831722,52189.89637500959,16226,50.91588504667676,High
1,1,1,0,0.11905632455318738,563475.415148099,8035,50.45932604197552,High
0,0,1,1,0.03251987593216177,417814.2094898768,5072,57.11409678878139,High
1,1,1,1,0.532973171596772,361051.29341735755,4562,35.63240334538713,Medium
1,0,1,1,0.6719026819837349,957895.9061244137,9272,67.56481463322424,High
1,1,0,1,0.12672840182568956,456795.7825280524,7601,51.79277474081843,High
0,1,1,1,0.611858000221612,719434.8949688374,19844,60.82806423150724,High
1,1,1,1,0.597740078257912,967086.9699568235,15936,53.32167664204261,High
1,1,0,1,0.14709405139686238,151000.135902411,11015,34.615959034743284,Medium
1,0,1,0,0.4040825999612633,54616.262148952876,18572,53.73752390954762,High
1,1,1,0,0.755135709770984,313620.22944702284,2915,64.78708157059692,High
1,1,1,1,0.0167560255520115,44444.26534730528,11269,24.2629581080404,Low
0,1,0,1,0.1469478838983882,116764.61125348625,11232,55.52423647664981,High
1,1,1,1,0.9958283743247446,991709.822520839,10262,62.767253000823914,High
1,1,1,1,0.7335448971490596,960178.9047677662,4697,57.28405551474739,High
1,1,1,1,0.46413027921925576,691292.6589588964,4866,47.31253630258317,Medium
0,1,1,1,0.6298014120916252,752986.9996043058,2854,59.3326372294881,High
1,0,1,1,0.8462209705984745,140492.07764302552,1456,66.91887721329825,High
1,0,1,1,0.8423045855536367,595235.5759543419,8950,73.38837321769448,High
0,1,1,1,0.3247014354612071,154412.74440816266,4118,48.534679472349616,Medium
0,1,1,0,0.49129142254522407,378386.15610220237,13733,64.61472855661704,High
0,1,1,1,0.6380550964986437,345345.02538981306,18339,56.90941551447653,High
0,1,1,1,0.07189691651460406,613960.4611884061,9571,42.966211474390235,Medium
1,1,1,1,0.9457965993907522,79693.10877615988,11963,47.835447573152706,Medium
1,0,0,1,0.43274182566237296,103462.06992170248,14463,65.04262746343264,High
0,1,0,1,0.3708623272579269,609931.9242120347,3973,66.26418263747851,High
1,0,0,1,0.9071003614498259,636117.6569396264,3493,76.18339206582891,Critical
1,0,1,1,0.11828664875310468,339882.4252431608,19977,42.85766069707298,Medium
0,0,1,0,0.039260797387108526,146871.12778948565,8926,72.58493762050003,High
1,0,1,1,0.6850024123002739,886079.9157916122,18705,67.37769014081134,High
1,1,1,1,0.38500296810510415,52948.797844332374,13940,27.061224978649495,Medium
1,1,1,1,0.7644758088301058,717375.5176047124,3011,51.73791764252727,High
1,1,1,1,0.0685446115267555,140044.71812838427,19472,27.37342914832277,Medium
1,1,1,0,0.38375714353538637,637373.9084269466,6449,55.98703142096259,High
1,1,1,1,0.23532521204611223,663655.8469288995,18960,38.39732637047762,Medium
1,1,1,1,0.7396065329465973,804259.6370353705,10438,53.522623462844194,High
1,1,1,1,0.22717011042737145,395025.08227043744,1033,32.05085187936908,Medium
1,0,1,1,0.45794533477435484,21796.468232780473,4260,46.73218543672937,Medium
1,0,1,1,0.8188775511367119,811049.3859689927,16490,68.81418268389199,High
0,1,0,1,0.9153905354644696,444068.0193785339,3195,79.31760901417984,Critical
1,1,1,1,0.7226057936657777,847089.8195975806,11615,55.04789428657038,High
1,1,1,1,0.42922841153295366,775984.9496609471,7651,44.515067617157825,Medium
0,1,0,1,0.5719858747427331,498306.8212326648,9806,69.00483917581637,High
1,1,1,1,0.6896899471524939,999399.4089926262,18560,56.69498991209563,High
0,1,1,0,0.8749326265741181,462075.0770358093,3035,73.55316343362938,High
1,1,1,1,0.8885739847602917,696504.6200469594,10615,51.688278079061845,High
0,0,1,1,0.9309694914883471,669803.819922849,15949,87.80848830632124,Critical
1,0,1,1,0.8107110989073822,518066.7150335773,18354,69.67510182734632,High
0,1,1,1,0.1467979359416668,585350.2890042369,13966,53.01008976850165,High
1,1,1,1,0.7476395333862431,798608.7617780333,4298,55.83743663946396,High
0,1,0,1,0.8145923735632177,571613.267794398,2397,77.78116139094111,Critical
1,1,1,0,0.8778714276763837,450148.30528434634,12926,62.28737237761722,High
1,1,1,1,0.9248168946178259,662082.474623576,10781,66.02746546165938,High
0,1,1,1,0.5091598135184474,35509.03537172001,1992,55.73497259347663,High
1,1,1,1,0.6550926951243105,109193.87500437771,10937,36.86406903687367,Medium
1,1,0,1,0.009552776616969072,125426.38002078432,19989,38.24588169130755,Medium
1,1,1,1,0.572783567692434,425767.6635480467,16090,41.76104820118968,Medium
1,1,0,0,0.47319838107393963,871775.2398510592,4968,64.97493457217233,High
1,1,1,1,0.9623060446947994,643294.597766822,7054,54.286614549161484,High
1,1,0,1,0.9017092986027271,972618.4787970096,1736,72.41901976932041,High
0,0,1,1,0.7976039294333856,39940.96938755265,3848,67.04379270015033,High
1,1,1,1,0.05699418452026672,722007.0448585214,8233,43.73953280517348,Medium
1,0,0,1,0.40202884228333324,314201.5573902488,12459,65.29508507999083,High
0,1,0,1,0.6960422221945601,23285.43641103109,4816,58.74316342448273,High
0,1,1,1,0.029660743564281056,825926.6899343135,11314,53.391321424530936,High
1,1,0,1,0.23581379175280115,162693.54342935584,5149,37.570939125062885,Medium
1,1,1,1,0.8875071901181287,214074.9097624003,19692,48.11488596567376,Medium
1,1,1,1,0.12978076729942423,340465.8586505249,16993,36.65317575067432,Medium
1,1,1,1,0.05137350433864418,788357.1168608697,16525,37.4648863133885,Medium
1,1,0,1,0.5805857562846692,624590.579171343,8635,54.78290850881183,High
1,1,0,1,0.9464646154277803,264861.1358469889,6341,60.3448912964644,High
1,1,1,1,0.8346247399086386,168489.3383253896,17832,43.06088414089575,Medium
1,1,1,1,0.9747725047209556,109548.237001865,952,46.38664206719182,Medium
0,1,1,1,0.7535231536962493,149816.57296976048,504,63.7012174008652,High
0,1,1,1,0.43736977408457156,868145.1530778888,636,51.69433232382317,High
1,1,1,0,0.9466164395898741,922683.3731493525,9484,73.18850211736702,High
1,1,1,1,0.4266332784533118,967957.8076055713,15001,50.066745054920936,High
1,1,1,1,0.3500946163442443,834731.8844782182,14459,44.30056678286671,Medium
0,1,1,0,0.44819591776743384,887390.3250233498,10355,63.64437337611007,High
1,1,1,1,0.8139739543824644,816103.5004634256,7732,52.58096848832206,High
1,1,0,1,0.9176935498488883,958055.7690460301,12202,72.78278617767965,High
0,1,1,1,0.35768210995967553,845650.9415443595,15987,66.69185589293336,High
0,1,1,1,0.4622474565322625,462002.681617936,12357,54.28264846050292,High
0,1,1,1,0.898327323304383,323254.3143579526,9287,59.72683294255311,High
1,1,1,1,0.04704366452866893,584211.8888515662,10217,34.878434546118186,Medium
1,1,1,1,0.7838686941138514,608183.3278076559,5296,52.88022602389225,High
1,1,1,1,0.4542177582343391,574914.5389131138,1222,38.07768427795289,Medium
0,1,0,1,0.37651835104967124,706726.3427209661,11738,71.05819570654096,High
0,1,1,1,0.44692129183683904,698976.578900239,19778,57.799694873698655,High
1,1,1,1,0.4186906755015798,87194.28392487738,13628,35.60729285080187,Medium
1,1,1,1,0.756618618187806,285522.4517474285,9839,46.63912990837557,Medium
1,1,1,1,0.9279475222441557,889860.1874152564,4608,53.81053405609583,High
0,1,0,0,0.4914558254465786,590035.0540369819,19485,83.05361190461018,Critical
0,1,0,1,0.8327337857825113,328524.6981914027,1708,70.18776235276725,High
1,1,1,1,0.7319445357122386,850458.6495830764,18966,50.025342919194394,High
1,1,1,1,0.33068078555647684,249042.28564554264,17133,33.55025658199395,Medium
1,1,0,1,0.5873138145265476,409199.8643762307,14450,54.43716973552916,High
0,0,1,1,0.6668156750156945,276254.77167206805,17130,76.96768443954471,Critical
0,1,0,1,0.023499371890463028,871349.9237855998,16579,61.51062032199924,High
0,1,0,1,0.3959555512242403,728288.6868004311,15660,72.52852724324045,High
1,1,1,1,0.9926381758474568,460225.6446498695,8287,57.644628768283376,High
1,1,0,1,0.6372564270700936,932300.8324721626,12915,63.06953511364047,High
1,1,0,1,0.3342440692917761,927444.780543316,4241,61.9160844367715,High
1,0,0,1,0.2500240394007278,711525.0261624454,10679,68.40921676193368,High
0,1,1,1,0.20948160210075628,891993.6332493556,10064,56.75643206839956,High
0,1,1,1,0.4016414089652075,719393.1214190745,3807,53.95914279425064,High
0,1,1,1,0.19326569060760956,628211.8675424176,7277,53.98625499623734,High
0,0,1,1,0.13518618205352817,420783.0179265075,15209,62.24729917857338,High
1,1,1,1,0.3640632844269589,273469.7621048108,9948,33.29920307879014,Medium
0,1,1,0,0.6069996926457933,60257.35868376547,5518,59.910586225884806,High
0,1,1,1,0.14639918208612834,800869.971506801,11732,51.97399668896582,High
0,1,1,1,0.04434327386286008,122163.08083431049,5625,33.87421051119138,Medium
1,1,1,1,0.03463281806369156,410349.2406598066,8531,35.73464822746271,Medium
1,1,1,1,0.2673842524359683,234634.2142453275,19730,35.675581986050815,Medium
1,1,0,1,0.19013229051630165,454626.2990702409,18111,42.63152082118936,Medium
0,1,1,0,0.5392553602901523,314983.8254674194,2031,66.47611790153448,High
1,1,1,1,0.45572018705089945,829693.846254922,7242,46.09707408632789,Medium
1,1,0,0,0.32476661433901866,978178.5612398221,4752,73.13362019390355,High
1,1,1,1,0.8335428341509608,941554.7757668877,17270,63.28148797639544,High
1,0,1,1,0.5049469929965265,622369.9187739051,4180,54.76815054133737,High
1,1,0,1,0.09152999208409918,979276.5475026817,14031,46.78472420642438,Medium
1,0,0,1,0.2957643540736953,400722.65824592166,7775,64.48098165011993,High
1,0,1,0,0.9733392661965915,522487.44394875126,6791,79.94471557040487,Critical
1,1,0,1,0.9769773207580144,256849.8321092494,19651,57.06353549855138,High
0,1,0,0,0.25467163554711925,897982.5321496255,5677,76.73455676396293,Critical
1,1,1,1,0.1672361287949139,179709.12113596027,16103,30.254322135713238,Medium
0,1,1,0,0.49568814621724433,610487.4733229593,18988,76.36570681786144,Critical
1,1,1,1,0.48146491816684656,799454.1186871682,9188,46.677341133561136,Medium
1,1,1,1,0.4101376872690171,595398.746826733,16413,40.033737233867754,Medium
0,1,1,1,0.529357227493953,78775.21786969987,14169,54.78742540504868,High
1,1,0,1,0.23219537851820082,611446.8787491443,18391,50.08232359123529,High
1,1,1,1,0.11492934154368717,767079.3221114919,16645,27.37848568155423,Medium
1,0,1,1,0.570461458476435,187828.15885295035,3252,54.912251443946694,High
0,1,1,1,0.932597996782375,736952.8559551475,18787,69.9631803316819,High
1,0,1,1,0.1377492766202979,878577.7080737262,10348,52.99563646086673,High
1,1,1,1,0.7048147242314624,986458.4947219418,2801,50.9400241547371,High
1,0,1,1,0.437896687380385,410059.26378428045,10480,45.64287176864929,Medium
1,1,1,1,0.293976589728804,25162.382574432708,13103,32.53502385690274,Medium
1,1,0,1,0.8531092183924258,419079.00042204716,10013,54.437894829332464,High
1,1,1,1,0.45649169453718197,660227.8401620623,4334,40.801931414895535,Medium
1,1,1,1,0.5833120140679902,891365.0378997533,9882,49.248142620922486,Medium
1,0,1,0,0.4430562869399294,938105.7923232799,4184,66.4245617437171,High
1,1,1,1,0.08124958166955287,909575.7870320707,13189,42.692378494045926,Medium
0,0,1,1,0.5949046869001859,657959.772519089,2935,73.91425624231056,High
1,1,1,1,0.41884097503812123,682523.0425801707,13907,42.949733161819424,Medium
1,1,0,1,0.0867566060676297,2383.807162059104,1981,33.35720020305743,Medium
0,0,1,1,0.595811734418975,363731.2434089733,16657,73.07605561731826,High
1,1,1,1,0.009870932039227509,906856.2361164239,15013,33.859995241503235,Medium
1,1,1,1,0.2085203882545923,689617.6642142391,3301,31.776906778205316,Medium
0,0,0,1,0.7810695369052124,467920.75107466854,8406,95.74305571490537,Critical
0,0,1,1,0.03792742485873446,104252.41488342962,3360,53.195864216217004,High
1,0,0,1,0.6466820980551388,246316.6659342859,7954,63.724307594088394,High
0,0,1,1,0.949706946207324,554922.5178174943,19369,88.24273814651522,Critical
1,1,1,1,0.17119245817300677,897501.5136017379,6177,42.905712281371606,Medium
1,0,0,1,0.4171118602095746,95812.3476456455,9940,70.49341661355672,High
1,1,0,1,0.5754976973709982,153755.44437548638,7672,48.53732368632756,Medium
0,0,1,0,0.4504158387338443,655005.0763691355,11258,83.85228249560183,Critical
1,1,1,1,0.6203776861817673,294149.7314970664,4909,31.818181086772007,Medium
1,1,1,0,0.40409752516699815,169703.79151160986,11554,47.2035574879599,Medium
1,1,1,0,0.14850412902192045,178435.96508718596,1359,36.45884366362519,Medium
1,1,0,1,0.08904435982445569,492613.2260965741,12040,42.99269637615945,Medium
1,1,1,1,0.7444431561771444,583744.2560421592,17884,52.12787494924878,High
1,0,1,1,0.2386239495219048,904349.46673356,2702,60.069846905802706,High
1,0,0,1,0.8474503127667234,529817.1889420855,15760,78.87292322075457,Critical
1,1,1,1,0.7430272438218404,691273.5814944333,9085,51.598996119594005,High
1,1,1,1,0.04945318434236168,180685.95269830024,3643,25.5681077800758,Medium
1,1,0,1,0.20121111706373518,713460.2869103494,1148,44.74449694176572,Medium
1,1,1,1,0.2919926565595382,648693.588935139,1357,42.98342675339298,Medium
1,1,1,1,0.5944822488260402,216182.06254655126,2085,40.24484940022413,Medium
0,0,1,1,0.809827000315139,669377.4650554092,6744,85.0406639094186,Critical
1,1,1,1,0.06033325515842314,211492.04432453105,7221,25.51322795173032,Medium
1,1,1,1,0.24960895187981091,593577.7751199459,15589,34.718375360683396,Medium
1,1,1,1,0.3762097623797209,668849.704605401,18566,40.1447068447167,Medium
